Age,Workclass,Final Weight,EducationNum,Occupation,Capital Gain,capital loss,Hours per Week,Native Country,Income
44, State-gov,180609,9, Protective-serv,0,0,40, United-States,0
58, Private,216851,5, Handlers-cleaners,0,0,40, El-Salvador,0
30, Self-emp-inc,109282,13, Sales,0,0,52, United-States,1
43, Private,248094,9, Craft-repair,0,0,40, United-States,0
21, Private,103205,9, Machine-op-inspct,0,0,40, United-States,0
39, Self-emp-inc,206253,13, Prof-specialty,0,0,40, United-States,0
61, Private,72442,7, Other-service,0,0,40, United-States,1
28, Private,298696,13, Adm-clerical,0,0,40, United-States,0
67, Private,224984,9, Adm-clerical,15831,0,16, Germany,1
23, Private,197666,10, Adm-clerical,0,0,24, Greece,0
30, Federal-gov,188569,5, Tech-support,0,0,40, United-States,0
50, Private,150999,14, Prof-specialty,0,1977,40, United-States,1
43, Self-emp-not-inc,227298,13, Sales,0,0,45, United-States,0
36, Local-gov,177858,13, Prof-specialty,0,0,40, United-States,0
41, ?,77937,8, ?,0,0,40, Canada,0
47, Local-gov,121124,14, Prof-specialty,0,0,35, United-States,1
37, Private,127772,13, Exec-managerial,0,0,50, United-States,1
31, Private,257863,10, Other-service,0,0,15, United-States,0
22, Private,272615,7, Craft-repair,0,0,40, United-States,0
24, ?,212300,9, ?,0,0,38, United-States,0
24, Private,216984,10, Other-service,0,0,35, United-States,0
58, ?,361870,9, ?,0,0,30, United-States,0
38, Private,199256,9, Adm-clerical,0,0,40, United-States,0
18, Private,234953,10, Adm-clerical,0,0,25, United-States,0
51, Local-gov,114508,5, Other-service,0,0,40, United-States,0
47, Self-emp-not-inc,94100,13, Farming-fishing,0,0,65, United-States,0
50, ?,281504,10, ?,0,0,40, United-States,0
33, Local-gov,167474,12, Adm-clerical,0,0,40, United-States,0
24, Private,117959,9, Handlers-cleaners,4386,0,40, United-States,1
33, State-gov,150657,13, Prof-specialty,0,0,40, United-States,0
55, Private,98361,14, Prof-specialty,15024,0,50, ?,1
47, Self-emp-not-inc,199058,15, Prof-specialty,0,0,40, United-States,1
20, Private,133515,10, Sales,0,0,40, United-States,0
27, Private,37754,10, Farming-fishing,0,0,80, United-States,0
36, Local-gov,110866,13, Prof-specialty,0,0,50, United-States,0
59, State-gov,349910,13, Exec-managerial,10605,0,50, United-States,1
39, Private,180477,14, Prof-specialty,0,0,60, United-States,1
26, Private,121040,12, Exec-managerial,0,0,40, United-States,0
52, Private,386397,13, Exec-managerial,0,0,45, United-States,1
49, Self-emp-not-inc,102110,9, Tech-support,0,0,30, United-States,1
31, Private,80933,9, Craft-repair,0,0,52, United-States,0
20, Private,173851,10, Farming-fishing,0,0,40, United-States,0
43, Local-gov,144778,9, Exec-managerial,0,0,40, ?,0
44, Self-emp-inc,103643,9, Exec-managerial,5013,0,60, Greece,0
32, Private,311764,6, Exec-managerial,0,0,35, United-States,0
35, Private,93034,9, Machine-op-inspct,0,0,40, Cambodia,0
60, Private,178050,9, Other-service,0,0,38, United-States,0
32, Private,148207,11, Craft-repair,0,0,40, United-States,0
20, ?,25139,10, ?,0,0,40, United-States,0
39, Local-gov,189911,7, Adm-clerical,0,0,40, United-States,0
51, Private,386773,13, Sales,0,0,55, United-States,1
52, Self-emp-inc,210736,13, Sales,0,0,60, United-States,0
52, Self-emp-inc,260938,10, Exec-managerial,0,0,60, United-States,1
18, Private,80163,10, Sales,0,0,20, United-States,0
46, Federal-gov,167381,9, Adm-clerical,0,0,40, United-States,1
35, Private,143152,10, Adm-clerical,3908,0,27, United-States,0
43, Private,313022,9, Machine-op-inspct,4386,0,40, United-States,1
30, Private,213722,9, Handlers-cleaners,0,0,40, United-States,0
43, Private,64631,9, Craft-repair,0,0,40, United-States,0
32, Private,34066,6, Handlers-cleaners,0,0,40, United-States,0
30, Private,209691,4, Transport-moving,0,0,40, United-States,0
35, Private,316141,10, Prof-specialty,7443,0,40, United-States,0
31, Private,84154,10, Sales,0,0,38, ?,1
24, Local-gov,117109,13, Adm-clerical,0,0,27, United-States,0
29, Private,161155,12, Prof-specialty,0,0,50, United-States,0
46, Local-gov,303918,9, Protective-serv,7688,0,96, United-States,1
45, Private,129371,5, Other-service,0,0,40, Trinadad&Tobago,0
52, Private,321959,10, Tech-support,0,0,40, United-States,1
49, Private,184986,9, Other-service,0,0,40, United-States,0
50, Private,343847,9, Protective-serv,0,0,38, United-States,1
23, Private,215624,10, Machine-op-inspct,0,0,40, Vietnam,0
35, Private,268620,9, Other-service,0,0,45, United-States,0
40, Self-emp-not-inc,238574,15, Prof-specialty,0,0,55, United-States,1
48, Private,186172,13, Exec-managerial,0,0,45, United-States,1
20, Private,258298,10, Handlers-cleaners,0,0,20, United-States,0
46, Private,58126,9, Craft-repair,0,0,40, United-States,0
30, Private,194901,9, Sales,0,0,40, United-States,0
65, Private,143554,10, Adm-clerical,0,0,38, United-States,0
53, Private,126977,9, Craft-repair,0,0,35, United-States,0
21, Private,315303,10, Other-service,0,0,20, United-States,0
34, Private,283921,9, Transport-moving,0,0,50, United-States,0
24, Private,234640,9, Sales,0,0,36, United-States,0
72, ?,33608,10, ?,9386,0,30, United-States,1
40, Self-emp-not-inc,99651,10, Prof-specialty,0,0,60, United-States,0
43, State-gov,206927,9, Prof-specialty,0,0,40, United-States,0
32, Private,189838,9, Sales,0,0,50, United-States,0
44, Self-emp-not-inc,104973,14, Farming-fishing,0,0,40, United-States,1
49, Private,93639,13, Exec-managerial,0,0,43, United-States,0
30, Private,356015,7, Handlers-cleaners,0,0,40, Mexico,0
23, Private,129042,9, Machine-op-inspct,0,0,40, United-States,0
63, Private,118798,9, Craft-repair,99999,0,40, United-States,1
30, Self-emp-not-inc,229741,9, Craft-repair,0,0,40, United-States,0
46, Private,368561,13, Sales,0,0,55, United-States,1
38, Private,48779,10, Transport-moving,0,0,40, United-States,1
50, Private,211319,13, Exec-managerial,7298,0,50, United-States,1
44, Private,174491,9, Other-service,0,0,30, United-States,0
48, Private,155372,9, Machine-op-inspct,0,0,36, United-States,0
38, Private,213260,9, Protective-serv,0,0,40, United-States,0
21, ?,116934,10, ?,0,0,40, United-States,0
59, Private,105592,10, Exec-managerial,0,0,12, United-States,0
58, Private,209423,2, Other-service,0,0,38, Cuba,0
21, Private,204641,10, Other-service,0,0,40, United-States,0
49, Private,24712,13, Other-service,0,0,35, Philippines,0
30, Private,168443,9, Other-service,0,0,30, United-States,0
23, State-gov,278155,13, Adm-clerical,0,0,40, United-States,0
24, ?,67586,11, ?,0,0,35, United-States,0
31, ?,317761,13, ?,0,0,40, United-States,0
34, Private,220840,3, Farming-fishing,0,0,40, Mexico,0
21, Private,164991,9, Sales,0,0,38, United-States,0
28, Local-gov,201099,9, Transport-moving,0,0,40, United-States,0
59, Private,135647,7, Sales,0,0,60, United-States,0
59, Local-gov,171328,6, Other-service,0,0,30, United-States,0
18, ?,202516,9, ?,0,0,35, United-States,0
40, Private,201495,13, Protective-serv,0,0,45, United-States,0
29, Private,144592,15, Prof-specialty,0,0,50, United-States,1
38, Local-gov,223237,14, Prof-specialty,0,0,40, United-States,1
53, ?,251804,3, ?,0,0,30, United-States,0
44, Private,54310,14, Prof-specialty,7298,0,40, United-States,1
49, Federal-gov,420282,10, Adm-clerical,0,0,40, United-States,0
36, Private,321760,13, Adm-clerical,0,0,17, United-States,0
18, ?,156608,7, ?,0,0,25, United-States,0
49, Self-emp-not-inc,111066,13, Craft-repair,0,0,50, United-States,1
41, Private,231689,9, Craft-repair,0,0,40, United-States,1
49, Federal-gov,233059,11, Craft-repair,0,0,40, United-States,0
42, Self-emp-not-inc,178780,14, Exec-managerial,0,0,50, United-States,1
34, Private,340880,9, Prof-specialty,0,0,60, Philippines,1
28, Private,499001,9, Craft-repair,0,0,40, Mexico,0
57, Federal-gov,140711,13, Prof-specialty,0,0,40, United-States,1
45, Private,176917,9, Handlers-cleaners,0,0,40, United-States,0
18, Private,263024,9, Sales,0,0,40, United-States,0
24, Private,161092,10, Adm-clerical,7298,0,40, United-States,1
29, State-gov,356089,13, Exec-managerial,7688,0,40, United-States,1
42, Private,190403,10, Exec-managerial,0,0,60, Canada,0
20, Private,298635,10, Sales,0,0,30, Philippines,0
62, Self-emp-not-inc,134768,8, Craft-repair,0,0,40, United-States,1
55, Private,169611,7, Adm-clerical,0,0,40, United-States,0
37, Private,25864,9, Prof-specialty,0,0,40, United-States,0
24, Private,175254,10, Transport-moving,0,0,40, United-States,0
23, Private,208908,13, Other-service,0,0,30, United-States,0
58, Private,170108,14, Exec-managerial,0,0,40, United-States,1
51, Self-emp-not-inc,159755,11, Tech-support,0,0,38, United-States,1
44, Private,174283,13, Sales,0,0,50, United-States,1
20, Private,197997,9, Farming-fishing,0,0,40, United-States,0
45, State-gov,187581,11, Protective-serv,0,0,40, United-States,0
45, Private,192835,9, Other-service,3942,0,40, United-States,0
21, Private,129699,9, Adm-clerical,0,0,40, United-States,0
31, Private,163003,12, Prof-specialty,0,0,40, Philippines,0
46, Private,175625,15, Prof-specialty,0,0,40, United-States,0
31, Private,139822,9, Adm-clerical,0,0,40, United-States,1
41, Private,33310,9, Adm-clerical,0,0,40, United-States,0
70, Federal-gov,163003,9, Adm-clerical,0,0,40, United-States,0
50, Private,177705,13, Other-service,0,0,40, United-States,0
29, Private,126060,9, Sales,0,0,40, United-States,1
28, Private,180928,10, Handlers-cleaners,5013,0,55, United-States,0
25, Private,27411,13, Sales,0,0,40, United-States,0
17, ?,34019,6, ?,0,0,20, United-States,0
30, Self-emp-inc,78530,9, Exec-managerial,0,0,65, Canada,1
24, Private,121023,13, Prof-specialty,0,0,40, United-States,0
20, Private,406641,10, Adm-clerical,0,0,35, United-States,0
36, Private,126954,9, Transport-moving,0,0,40, United-States,0
27, Private,420351,9, Transport-moving,0,0,40, United-States,0
46, Private,163229,4, Transport-moving,0,0,40, United-States,0
19, Private,63814,10, Adm-clerical,0,0,18, United-States,0
45, Private,148900,13, Prof-specialty,0,0,50, United-States,1
49, Private,268234,4, Handlers-cleaners,0,0,40, United-States,0
40, Private,79586,15, Prof-specialty,99999,0,40, ?,1
39, Private,255027,11, Exec-managerial,0,0,40, United-States,0
53, Private,187356,10, Craft-repair,0,0,66, United-States,0
24, Private,450695,10, Sales,0,0,35, United-States,0
27, Private,111900,10, Prof-specialty,0,0,40, United-States,0
31, Self-emp-not-inc,80145,10, Craft-repair,0,0,40, United-States,0
39, Private,202937,14, Prof-specialty,0,0,40, United-States,1
50, Private,170050,4, Machine-op-inspct,0,0,40, United-States,0
39, Private,202950,13, Exec-managerial,0,0,45, United-States,0
74, Private,99183,10, Adm-clerical,0,0,9, United-States,0
37, Self-emp-inc,98389,9, Exec-managerial,0,0,50, United-States,1
37, Private,69481,9, Machine-op-inspct,0,0,40, United-States,0
37, Private,709445,9, Craft-repair,0,0,40, United-States,0
65, Private,420277,10, Protective-serv,0,0,40, United-States,0
41, Private,45156,9, Machine-op-inspct,2174,0,41, United-States,0
38, Federal-gov,506830,10, Tech-support,0,0,40, United-States,0
47, Private,249935,7, Craft-repair,0,0,8, United-States,0
25, Private,216010,12, Adm-clerical,0,0,40, United-States,0
56, Private,188856,13, Exec-managerial,8614,0,55, United-States,1
42, Federal-gov,115932,13, Adm-clerical,0,0,40, United-States,0
27, ?,90270,12, ?,0,0,40, United-States,0
60, Self-emp-not-inc,168223,13, Prof-specialty,0,0,30, United-States,0
47, Private,197702,10, Craft-repair,0,0,40, United-States,0
17, ?,148769,9, ?,0,0,40, United-States,0
64, Private,46087,13, Exec-managerial,0,0,50, United-States,0
18, ?,128538,9, ?,0,0,20, United-States,0
38, Private,210866,9, Exec-managerial,0,0,44, United-States,1
56, Federal-gov,255386,10, Adm-clerical,0,0,40, Laos,0
41, Private,288679,9, Craft-repair,0,0,40, United-States,0
17, Private,216086,7, Other-service,0,0,30, United-States,0
30, Self-emp-not-inc,189265,12, Adm-clerical,0,0,40, United-States,0
28, Private,90196,13, Exec-managerial,0,0,45, United-States,1
18, Private,32244,7, Handlers-cleaners,594,0,30, United-States,0
44, Private,120057,12, Exec-managerial,4386,0,45, United-States,1
34, Private,345705,9, Craft-repair,0,1408,38, United-States,0
51, Private,173291,9, Other-service,0,0,40, United-States,0
22, Private,291979,7, Craft-repair,0,0,40, United-States,0
68, Self-emp-not-inc,195881,9, Farming-fishing,2414,0,40, United-States,0
40, Private,142657,11, Craft-repair,0,0,45, United-States,0
59, Private,108765,9, Transport-moving,0,0,50, United-States,0
43, Self-emp-inc,135342,10, Exec-managerial,0,0,50, United-States,1
57, Private,160275,9, Craft-repair,0,0,40, United-States,0
20, Private,246250,10, Craft-repair,0,0,40, United-States,0
48, Private,125421,14, Exec-managerial,0,0,40, United-States,1
47, Private,170850,13, Tech-support,0,0,48, United-States,0
28, Private,219267,9, Other-service,0,0,28, United-States,0
55, Private,172666,10, Craft-repair,0,0,40, United-States,1
41, Private,191451,14, Exec-managerial,0,0,60, United-States,1
47, Private,101684,9, Craft-repair,0,0,40, United-States,0
72, Federal-gov,39110,7, Adm-clerical,0,0,8, Canada,0
63, Private,264968,13, Adm-clerical,0,0,40, United-States,0
17, Private,25690,6, Other-service,0,0,10, United-States,0
29, Self-emp-inc,190450,9, Sales,0,0,40, Germany,0
23, Federal-gov,216853,11, Handlers-cleaners,0,0,25, United-States,0
31, Private,446358,10, Machine-op-inspct,0,0,40, Mexico,0
34, Private,175856,13, Exec-managerial,3103,0,55, United-States,1
34, Private,228881,10, Machine-op-inspct,0,0,40, United-States,0
51, Private,53197,9, Craft-repair,0,0,40, United-States,0
35, Private,36214,13, Exec-managerial,4386,0,47, United-States,1
45, Private,306889,13, Exec-managerial,0,0,40, United-States,1
24, Private,456460,12, Adm-clerical,0,0,40, United-States,0
26, Private,187891,9, Adm-clerical,0,0,40, United-States,0
50, Private,108926,10, Machine-op-inspct,0,0,40, United-States,0
56, Private,226985,12, Other-service,0,0,50, United-States,0
32, ?,981628,9, ?,0,0,40, United-States,0
24, Private,236696,13, Exec-managerial,0,0,40, United-States,0
30, Private,356882,16, Prof-specialty,0,0,20, United-States,0
23, Private,145111,9, Transport-moving,0,0,50, United-States,0
18, Private,170544,7, Handlers-cleaners,0,0,20, United-States,0
37, Private,343721,13, Prof-specialty,0,0,40, United-States,1
42, Private,175133,10, Machine-op-inspct,0,0,40, United-States,0
51, Federal-gov,237819,13, Prof-specialty,0,0,50, United-States,1
51, Private,306785,9, Adm-clerical,0,0,40, United-States,0
50, Private,192982,9, Tech-support,0,1848,40, United-States,1
20, Private,186830,9, Transport-moving,0,0,45, United-States,0
39, Private,258276,13, Tech-support,3137,0,40, ?,0
42, Self-emp-not-inc,183765,12, Sales,0,0,40, ?,0
25, Private,193051,9, Exec-managerial,0,0,25, United-States,0
51, Private,177669,10, Sales,0,0,60, United-States,0
34, Private,204991,10, Exec-managerial,0,0,44, United-States,0
42, State-gov,126094,9, Adm-clerical,0,0,39, United-States,0
27, Private,359155,13, Prof-specialty,0,0,40, United-States,1
28, Private,288598,9, Craft-repair,0,0,35, United-States,0
35, Private,186934,9, Exec-managerial,7688,0,50, United-States,1
25, Private,251854,10, Adm-clerical,0,0,40, Jamaica,0
21, State-gov,129345,10, Protective-serv,0,0,40, United-States,0
57, Self-emp-inc,220789,9, Sales,0,0,45, United-States,1
50, Self-emp-not-inc,219420,16, Sales,0,0,64, United-States,0
21, Private,131230,9, Craft-repair,0,0,37, United-States,0
20, Private,142673,10, Adm-clerical,0,0,45, United-States,0
63, Private,127363,10, Prof-specialty,0,0,12, United-States,0
48, Local-gov,102076,13, Adm-clerical,0,0,35, United-States,0
24, Private,194630,13, Tech-support,0,0,35, United-States,0
51, Private,99987,6, Machine-op-inspct,0,0,40, United-States,0
43, Private,50197,6, Other-service,0,0,40, United-States,0
20, Private,49179,10, Prof-specialty,0,0,35, United-States,0
18, Private,238867,7, Handlers-cleaners,0,1602,40, United-States,0
22, ?,195532,9, ?,0,0,40, United-States,0
22, Private,64292,10, Adm-clerical,0,0,37, United-States,0
34, Private,150324,13, Prof-specialty,0,0,40, United-States,1
32, State-gov,206051,10, Farming-fishing,0,0,50, United-States,0
43, Private,182254,10, Prof-specialty,0,0,40, United-States,0
28, Private,392100,9, Craft-repair,0,0,40, United-States,0
20, ?,173945,7, ?,0,0,39, United-States,0
66, Private,86010,6, Transport-moving,0,0,11, United-States,0
63, ?,110150,9, ?,0,0,55, United-States,1
31, Private,178506,10, Adm-clerical,0,0,40, United-States,0
51, Self-emp-inc,213296,9, Other-service,0,0,30, United-States,0
46, Private,102318,10, Transport-moving,0,1887,40, United-States,1
22, Private,29444,8, Farming-fishing,0,0,50, United-States,0
38, Private,234298,13, Exec-managerial,6849,0,60, United-States,0
27, ?,330132,9, ?,0,0,25, United-States,0
18, Private,294387,7, Handlers-cleaners,0,0,40, United-States,0
47, Local-gov,191389,9, Adm-clerical,0,0,35, United-States,0
38, Private,105150,13, Prof-specialty,0,0,45, United-States,1
21, Private,133471,10, Exec-managerial,0,0,40, United-States,0
24, Private,449432,8, Craft-repair,0,0,40, United-States,0
31, Private,169589,14, Prof-specialty,0,0,30, United-States,0
40, Self-emp-not-inc,175943,11, Prof-specialty,0,1977,15, United-States,1
28, Private,90547,9, Other-service,0,0,23, United-States,0
46, Without-pay,142210,9, Machine-op-inspct,0,0,25, United-States,0
68, ?,103161,9, ?,0,0,32, United-States,0
40, Private,56651,9, Machine-op-inspct,0,0,40, United-States,0
60, ?,386261,13, ?,0,0,15, United-States,0
